	sentence1	sentence2	label	heuristics	example1	example2	split
284	The dancer put the book on the shelf sadly.	 The dancer put the book on the shelf sadly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
285	The worker thrust the fork into the cake quietly.	 The worker thrust the fork into the cake quietly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
286	The child slit the envelope happily.	 The child slit the envelope happily.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
287	The stranger let the blinds down happily.	 The stranger let the blinds down happily.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
288	The woman hurt others angrily.	 The woman hurt others angrily.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
289	The singer hit the ball with the bat sadly.	 The singer hit the ball with the bat sadly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
290	The girl spread the rumor slowly.	 The girl spread the rumor slowly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	test
291	The worker cast bronze into a statue calmly.	 The worker cast bronze into a statue calmly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
292	The singer hurt others calmly.	 The singer hurt others calmly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
293	The boy spread the rumor quickly.	 The boy spread the rumor quickly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
294	The kid shut the door quickly.	 The kid shut the door quickly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
295	The girl set the dish on the table happily.	 The girl set the dish on the table happily.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
296	The teacher hurt others slowly.	 The teacher hurt others slowly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
297	The teacher shut the door quietly.	 The teacher shut the door quietly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
298	The stranger upset the boat quietly.	 The stranger upset the boat quietly.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
299	The teacher upset the boat anxiously.	 The teacher upset the boat anxiously.	entailment	 -	 The doctor cut the tree slowly.	 The doctor cut the tree slowly.	train
300	The teacher read the letter quickly.	 The teacher did not read the letter quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
301	The girl set the dish on the table slowly.	 The girl did not set the dish on the table slowly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
302	The student upset the boat happily.	 The student did not upset the boat happily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
303	The man hit the ball with the bat quickly.	 The man did not hit the ball with the bat quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
304	The girl shut the door angrily.	 The girl did not shut the door angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
305	The athlete put the book on the shelf easily.	 The athlete did not put the book on the shelf easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
306	The kid cast bronze into a statue quietly.	 The kid did not cast bronze into a statue quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
307	The woman set the dish on the table sadly.	 The woman did not set the dish on the table sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
308	The director bet $100 on the race quietly.	 The director did not bet $100 on the race quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
309	The manager thrust the fork into the cake easily.	 The manager did not thrust the fork into the cake easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
310	The singer cast bronze into a statue calmly.	 The singer did not cast bronze into a statue calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
311	The teacher set the dish on the table quickly.	 The teacher did not set the dish on the table quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
312	The assistant cast bronze into a statue anxiously.	 The assistant did not cast bronze into a statue anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
313	The manager upset the boat quickly.	 The manager did not upset the boat quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	test
314	The professor slit the envelope anxiously.	 The professor did not slit the envelope anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
315	The child burst into the room anxiously.	 The child did not burst into the room anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
316	The woman bet $100 on the race calmly.	 The woman did not bet $100 on the race calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
317	The child thrust the fork into the cake sadly.	 The child did not thrust the fork into the cake sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	test
318	The girl hit the ball with the bat easily.	 The girl did not hit the ball with the bat easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
319	The man upset the boat easily.	 The man did not upset the boat easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
320	The athlete shed tears calmly.	 The athlete did not shed tears calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
321	The stranger burst into the room quietly.	 The stranger did not burst into the room quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
322	The singer set the dish on the table anxiously.	 The singer did not set the dish on the table anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
323	The kid put the book on the shelf anxiously.	 The kid did not put the book on the shelf anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
324	The manager cast bronze into a statue calmly.	 The manager did not cast bronze into a statue calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
325	The manager shed tears quietly.	 The manager did not shed tears quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
326	The teacher cast bronze into a statue sadly.	 The teacher did not cast bronze into a statue sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
327	The professor cast bronze into a statue sadly.	 The professor did not cast bronze into a statue sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
328	The student cast bronze into a statue sadly.	 The student did not cast bronze into a statue sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
329	The worker bet $100 on the race anxiously.	 The worker did not bet $100 on the race anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
330	The kid let the blinds down quietly.	 The kid did not let the blinds down quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
331	The teacher let the blinds down happily.	 The teacher did not let the blinds down happily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
332	The assistant let the blinds down quickly.	 The assistant did not let the blinds down quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	test
333	The athlete burst into the room sadly.	 The athlete did not burst into the room sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
334	The stranger thrust the fork into the cake easily.	 The stranger did not thrust the fork into the cake easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
335	The kid bet $100 on the race anxiously.	 The kid did not bet $100 on the race anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
336	The dancer burst into the room angrily.	 The dancer did not burst into the room angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
337	The teacher upset the boat calmly.	 The teacher did not upset the boat calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
338	The boy put the book on the shelf angrily.	 The boy did not put the book on the shelf angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
339	The kid hurt others anxiously.	 The kid did not hurt others anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
340	The woman set the dish on the table angrily.	 The woman did not set the dish on the table angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
341	The man cast bronze into a statue calmly.	 The man did not cast bronze into a statue calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
342	The dancer set the dish on the table quietly.	 The dancer did not set the dish on the table quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
343	The kid shed tears sadly.	 The kid did not shed tears sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
344	The man set the dish on the table easily.	 The man did not set the dish on the table easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
345	The singer burst into the room angrily.	 The singer did not burst into the room angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
346	The assistant upset the boat sadly.	 The assistant did not upset the boat sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
347	The professor let the blinds down quickly.	 The professor did not let the blinds down quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
348	The worker slit the envelope angrily.	 The worker did not slit the envelope angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
349	The teacher thrust the fork into the cake happily.	 The teacher did not thrust the fork into the cake happily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
350	The athlete bet $100 on the race sadly.	 The athlete did not bet $100 on the race sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
351	The athlete burst into the room anxiously.	 The athlete did not burst into the room anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
352	The professor shed tears calmly.	 The professor did not shed tears calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
353	The boy put the book on the shelf anxiously.	 The boy did not put the book on the shelf anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
354	The athlete shut the door sadly.	 The athlete did not shut the door sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
355	The director shut the door happily.	 The director did not shut the door happily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
356	The stranger spread the rumor easily.	 The stranger did not spread the rumor easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
357	The doctor cast bronze into a statue slowly.	 The doctor did not cast bronze into a statue slowly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
358	The singer hurt others calmly.	 The singer did not hurt others calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
359	The child bet $100 on the race easily.	 The child did not bet $100 on the race easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
360	The child cast bronze into a statue happily.	 The child did not cast bronze into a statue happily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
361	The man set the dish on the table easily.	 The man did not set the dish on the table easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	test
362	The dancer hit the ball with the bat quickly.	 The dancer did not hit the ball with the bat quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
363	The doctor burst into the room slowly.	 The doctor did not burst into the room slowly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
364	The manager set the dish on the table calmly.	 The manager did not set the dish on the table calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
365	The man read the letter sadly.	 The man did not read the letter sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
366	The singer shed tears sadly.	 The singer did not shed tears sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
367	The student set the dish on the table calmly.	 The student did not set the dish on the table calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
368	The worker put the book on the shelf angrily.	 The worker did not put the book on the shelf angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
369	The dancer slit the envelope calmly.	 The dancer did not slit the envelope calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
370	The student shed tears easily.	 The student did not shed tears easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
371	The boy put the book on the shelf anxiously.	 The boy did not put the book on the shelf anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
372	The singer spread the rumor calmly.	 The singer did not spread the rumor calmly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
373	The boy bet $100 on the race angrily.	 The boy did not bet $100 on the race angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
374	The woman let the blinds down easily.	 The woman did not let the blinds down easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
375	The kid shut the door quickly.	 The kid did not shut the door quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
376	The athlete thrust the fork into the cake angrily.	 The athlete did not thrust the fork into the cake angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
377	The dancer slit the envelope easily.	 The dancer did not slit the envelope easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
378	The girl read the letter slowly.	 The girl did not read the letter slowly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
379	The child shed tears slowly.	 The child did not shed tears slowly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
380	The dancer upset the boat quickly.	 The dancer did not upset the boat quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
381	The girl read the letter quickly.	 The girl did not read the letter quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
382	The professor upset the boat anxiously.	 The professor did not upset the boat anxiously.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
383	The worker set the dish on the table angrily.	 The worker did not set the dish on the table angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
384	The man read the letter happily.	 The man did not read the letter happily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
385	The singer hurt others quickly.	 The singer did not hurt others quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
386	The dancer burst into the room quietly.	 The dancer did not burst into the room quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
387	The doctor bet $100 on the race slowly.	 The doctor did not bet $100 on the race slowly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
388	The worker put the book on the shelf angrily.	 The worker did not put the book on the shelf angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
389	The professor spread the rumor quietly.	 The professor did not spread the rumor quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
390	The director upset the boat easily.	 The director did not upset the boat easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	test
391	The student split the log angrily.	 The student did not split the log angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
392	The singer burst into the room easily.	 The singer did not burst into the room easily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
393	The kid shut the door quickly.	 The kid did not shut the door quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
394	The stranger hit the ball with the bat angrily.	 The stranger did not hit the ball with the bat angrily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
395	The stranger split the log quietly.	 The stranger did not split the log quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
396	The professor thrust the fork into the cake sadly.	 The professor did not thrust the fork into the cake sadly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
397	The man hit the ball with the bat quietly.	 The man did not hit the ball with the bat quietly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
398	The man set the dish on the table quickly.	 The man did not set the dish on the table quickly.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
399	The stranger read the letter happily.	 The stranger did not read the letter happily.	contradiction	 -	 The doctor cut the tree slowly.	 The doctor did cut the tree slowly.	train
400	The man set the dish on the table when bursting into the room.	 The man set the dish on the table when bursting into the room.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
401	The director read the letter before thrusting the fork into the cake.	 The director read the letter before thrusting the fork into the cake.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
402	The girl split the log after shedding tears.	 The girl split the log after shedding tears.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
403	The professor upset the boat when casting bronze into a statue.	 The professor upset the boat when casting bronze into a statue.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
404	The dancer split the log before upsetting the boat.	 The dancer split the log before upsetting the boat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
405	The teacher put the book on the shelf after bursting into the room.	 The teacher put the book on the shelf after bursting into the room.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
406	The man slit the envelope while thrusting the fork into the cake.	 The man slit the envelope while thrusting the fork into the cake.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
407	The child put the book on the shelf after splitting the log.	 The child put the book on the shelf after splitting the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
408	The stranger hurt others when spreading the rumor.	 The stranger hurt others when spreading the rumor.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
409	The singer slit the envelope when betting $100 on the race.	 The singer slit the envelope when betting $100 on the race.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
410	The kid shut the door while splitting the log.	 The kid shut the door while splitting the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
411	The man cast bronze into a statue when shedding tears.	 The man cast bronze into a statue when shedding tears.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
412	The director split the log before upsetting the boat.	 The director split the log before upsetting the boat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
413	The dancer let the blinds down after upsetting the boat.	 The dancer let the blinds down after upsetting the boat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
414	The student shed tears when bursting into the room.	 The student shed tears when bursting into the room.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	test
415	The stranger bet $100 on the race when shedding tears.	 The stranger bet $100 on the race when shedding tears.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
416	The teacher burst into the room after splitting the log.	 The teacher burst into the room after splitting the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
417	The boy hit the ball with the bat before slitting the envelope.	 The boy hit the ball with the bat before slitting the envelope.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
418	The woman split the log while shedding tears.	 The woman split the log while shedding tears.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
419	The dancer let the blinds down when splitting the log.	 The dancer let the blinds down when splitting the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
420	The man read the letter after spreading the rumor.	 The man read the letter after spreading the rumor.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
421	The girl hit the ball with the bat while setting the dish on the table.	 The girl hit the ball with the bat while setting the dish on the table.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
422	The athlete shut the door after splitting the log.	 The athlete shut the door after splitting the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
423	The singer set the dish on the table before hurting others.	 The singer set the dish on the table before hurting others.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
424	The kid thrust the fork into the cake while slitting the envelope.	 The kid thrust the fork into the cake while slitting the envelope.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
425	The child spread the rumor when hurting others.	 The child spread the rumor when hurting others.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
426	The manager thrust the fork into the cake before slitting the envelope.	 The manager thrust the fork into the cake before slitting the envelope.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
427	The manager read the letter before setting the dish on the table.	 The manager read the letter before setting the dish on the table.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
428	The director shut the door after putting the book on the shelf.	 The director shut the door after putting the book on the shelf.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
429	The child put the book on the shelf while thrusting the fork into the cake.	 The child put the book on the shelf while thrusting the fork into the cake.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
430	The man cast bronze into a statue when slitting the envelope.	 The man cast bronze into a statue when slitting the envelope.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	test
431	The professor let the blinds down while spreading the rumor.	 The professor let the blinds down while spreading the rumor.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
432	The teacher upset the boat before spreading the rumor.	 The teacher upset the boat before spreading the rumor.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
433	The woman thrust the fork into the cake when splitting the log.	 The woman thrust the fork into the cake when splitting the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
434	The teacher set the dish on the table when shutting the door.	 The teacher set the dish on the table when shutting the door.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
435	The singer hit the ball with the bat when splitting the log.	 The singer hit the ball with the bat when splitting the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
436	The dancer slit the envelope when shedding tears.	 The dancer slit the envelope when shedding tears.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
437	The worker spread the rumor while betting $100 on the race.	 The worker spread the rumor while betting $100 on the race.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
438	The teacher upset the boat when reading the letter.	 The teacher upset the boat when reading the letter.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
439	The teacher burst into the room while casting bronze into a statue.	 The teacher burst into the room while casting bronze into a statue.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
440	The worker hit the ball with the bat while thrusting the fork into the cake.	 The worker hit the ball with the bat while thrusting the fork into the cake.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
441	The stranger read the letter when upsetting the boat.	 The stranger read the letter when upsetting the boat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
442	The manager set the dish on the table while slitting the envelope.	 The manager set the dish on the table while slitting the envelope.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
443	The manager set the dish on the table before betting $100 on the race.	 The manager set the dish on the table before betting $100 on the race.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
444	The athlete shed tears while hitting the ball with the bat.	 The athlete shed tears while hitting the ball with the bat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
445	The boy thrust the fork into the cake before putting the book on the shelf.	 The boy thrust the fork into the cake before putting the book on the shelf.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
446	The assistant thrust the fork into the cake after splitting the log.	 The assistant thrust the fork into the cake after splitting the log.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
447	The woman let the blinds down before upsetting the boat.	 The woman let the blinds down before upsetting the boat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
448	The worker burst into the room when casting bronze into a statue.	 The worker burst into the room when casting bronze into a statue.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
449	The professor burst into the room when putting the book on the shelf.	 The professor burst into the room when putting the book on the shelf.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
450	The student put the book on the shelf after casting bronze into a statue.	 The student put the book on the shelf after casting bronze into a statue.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
451	The dancer thrust the fork into the cake while hitting the ball with the bat.	 The dancer thrust the fork into the cake while hitting the ball with the bat.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
452	The athlete split the log after hurting others.	 The athlete split the log after hurting others.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
453	The student bet $100 on the race before letting the blinds down.	 The student bet $100 on the race before letting the blinds down.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
454	The boy spread the rumor after casting bronze into a statue.	 The boy spread the rumor after casting bronze into a statue.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
455	The student read the letter while setting the dish on the table.	 The student read the letter while setting the dish on the table.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
456	The professor shed tears before bursting into the room.	 The professor shed tears before bursting into the room.	entailment	 -	 The doctor burst into the room beofore cutting the tree.	 The doctor burst into the room beofore cutting the tree.	train
