	sentence1	sentence2	label	heuristics	example1	example2	split
346	If the stranger had hurt others happily, the child would have put the book on the shelf.	 The stranger did not hurt others.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
347	If the student had shed tears slowly, the stranger could have thrust the fork into the cake.	 The student did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
348	If the student had burst into the room easily, the girl could have split the log.	 The student did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
349	If the athlete had let the blinds down easily, the kid would have set the dish on the table.	 The athlete did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
350	If the man had upset the boat quickly, the child could have cast bronze into a statue.	 The man did not upset the boat.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
351	If the athlete had bet $100 on the race calmly, the student could have set the dish on the table.	 The athlete did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
352	If the woman had cast bronze into a statue slowly, the child would have let the blinds down.	 The woman did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
353	If the singer had split the log quickly, the boy would have shed tears.	 The singer did not split the log.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
354	If the worker had let the blinds down sadly, the boy could have bet $100 on the race.	 The worker did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
355	If the kid had bet $100 on the race calmly, the man could have hit the ball with the bat.	 The kid did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
356	If the boy had bet $100 on the race happily, the girl could have cast bronze into a statue.	 The boy did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
357	If the doctor had put the book on the shelf easily, the worker could have split the log.	 The doctor did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
358	If the man had hit the ball with the bat sadly, the assistant could have split the log.	 The man did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
359	If the manager had cast bronze into a statue anxiously, the assistant would have slit the envelope.	 The manager did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
360	If the dancer had burst into the room anxiously, the worker would have cast bronze into a statue.	 The dancer did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
361	If the woman had shed tears quietly, the boy would have thrust the fork into the cake.	 The woman did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
362	If the girl had burst into the room happily, the worker could have read the letter.	 The girl did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
363	If the man had cast bronze into a statue anxiously, the director would have shed tears.	 The man did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
364	If the doctor had shed tears quickly, the stranger could have hurt others.	 The doctor did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
365	If the teacher had read the letter angrily, the manager would have hurt others.	 The teacher did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
366	If the child had thrust the fork into the cake angrily, the teacher would have let the blinds down.	 The child did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
367	If the teacher had read the letter angrily, the athlete could have burst into the room.	 The teacher did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
368	If the athlete had thrust the fork into the cake quickly, the worker could have hurt others.	 The athlete did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
369	If the woman had thrust the fork into the cake happily, the worker would have split the log.	 The woman did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
370	If the kid had let the blinds down quickly, the girl would have cast bronze into a statue.	 The kid did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
371	If the assistant had read the letter quickly, the man could have hurt others.	 The assistant did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
372	If the doctor had cast bronze into a statue anxiously, the professor would have hit the ball with the bat.	 The doctor did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
373	If the worker had thrust the fork into the cake happily, the director could have let the blinds down.	 The worker did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
374	If the teacher had let the blinds down happily, the kid could have burst into the room.	 The teacher did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
375	If the athlete had cast bronze into a statue calmly, the assistant would have bet $100 on the race.	 The athlete did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
376	If the teacher had shut the door angrily, the assistant could have shed tears.	 The teacher did not shut the door.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
377	If the stranger had bet $100 on the race happily, the woman would have upset the boat.	 The stranger did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
378	If the singer had cast bronze into a statue quickly, the woman would have set the dish on the table.	 The singer did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
379	If the girl had shed tears sadly, the woman could have put the book on the shelf.	 The girl did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
380	If the assistant had put the book on the shelf calmly, the singer could have upset the boat.	 The assistant did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
381	If the kid had slit the envelope calmly, the girl could have put the book on the shelf.	 The kid did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
382	If the man had shut the door quickly, the assistant could have shed tears.	 The man did not shut the door.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
383	If the worker had burst into the room anxiously, the child would have thrust the fork into the cake.	 The worker did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
384	If the boy had cast bronze into a statue calmly, the girl could have shut the door.	 The boy did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
385	If the man had slit the envelope slowly, the kid would have hurt others.	 The man did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
386	If the singer had let the blinds down quietly, the worker would have thrust the fork into the cake.	 The singer did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
387	If the professor had let the blinds down anxiously, the assistant could have set the dish on the table.	 The professor did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
388	If the student had hurt others quietly, the professor would have set the dish on the table.	 The student did not hurt others.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
389	If the director had burst into the room calmly, the woman would have slit the envelope.	 The director did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
390	If the director had slit the envelope angrily, the kid would have shut the door.	 The director did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
391	If the kid had put the book on the shelf anxiously, the student would have upset the boat.	 The kid did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
392	If the woman had hurt others easily, the director would have upset the boat.	 The woman did not hurt others.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
393	If the girl had set the dish on the table sadly, the singer could have shed tears.	 The girl did not set the dish on the table.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
394	If the kid had read the letter quietly, the assistant could have let the blinds down.	 The kid did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
395	If the professor had bet $100 on the race sadly, the boy could have spread the rumor.	 The professor did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
396	If the boy had split the log easily, the stranger could have read the letter.	 The boy did not split the log.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
397	If the student had cast bronze into a statue anxiously, the doctor would have shed tears.	 The student did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
398	If the manager had shut the door slowly, the stranger would have cast bronze into a statue.	 The manager did not shut the door.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
399	If the worker had put the book on the shelf sadly, the kid would have burst into the room.	 The worker did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
