	sentence1	sentence2	label	heuristics	example1	example2	split
147	If the worker had split the log again, the kid could have thrust the fork into the cake.	 The worker had not split the log before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
148	If the kid had thrust the fork into the cake again, the athlete could have hit the ball with the bat.	 The kid had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
149	If the boy had set the dish on the table again, the woman could have spread the rumor.	 The boy had not set the dish on the table before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
150	If the director had bet $100 on the race again, the dancer could have let the blinds down.	 The director had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
151	If the director had slit the envelope again, the athlete could have upset the boat.	 The director had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
152	If the athlete had slit the envelope again, the teacher would have split the log.	 The athlete had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
153	If the doctor had bet $100 on the race again, the dancer could have set the dish on the table.	 The doctor had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	test
154	If the kid had burst into the room again, the stranger would have shed tears.	 The kid had not burst into the room before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
155	If the kid had spread the rumor again, the assistant could have set the dish on the table.	 The kid had not spread the rumor before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
156	If the singer had thrust the fork into the cake again, the worker would have spread the rumor.	 The singer had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
157	If the doctor had thrust the fork into the cake again, the singer would have slit the envelope.	 The doctor had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
158	If the student had bet $100 on the race again, the woman would have cast bronze into a statue.	 The student had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
159	If the manager had slit the envelope again, the child could have upset the boat.	 The manager had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
160	If the girl had slit the envelope again, the director would have put the book on the shelf.	 The girl had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
161	If the stranger had thrust the fork into the cake again, the dancer could have read the letter.	 The stranger had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
162	If the girl had let the blinds down again, the worker could have read the letter.	 The girl had not let the blinds down before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	test
163	If the director had let the blinds down again, the assistant could have spread the rumor.	 The director had not let the blinds down before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
164	If the professor had bet $100 on the race again, the kid would have split the log.	 The professor had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
165	If the assistant had bet $100 on the race again, the professor would have put the book on the shelf.	 The assistant had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
166	If the singer had set the dish on the table again, the boy would have hurt others.	 The singer had not set the dish on the table before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
167	If the singer had upset the boat again, the kid would have set the dish on the table.	 The singer had not upset the boat before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
168	If the teacher had shut the door again, the singer could have slit the envelope.	 The teacher had not shut the door before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
169	If the stranger had put the book on the shelf again, the director would have slit the envelope.	 The stranger had not put the book on the shelf before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
170	If the stranger had let the blinds down again, the student could have cast bronze into a statue.	 The stranger had not let the blinds down before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
171	If the kid had spread the rumor again, the singer would have shed tears.	 The kid had not spread the rumor before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
172	If the manager had shed tears again, the professor would have upset the boat.	 The manager had not shed tears before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	test
173	If the woman had let the blinds down again, the child would have set the dish on the table.	 The woman had not let the blinds down before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
174	If the student had put the book on the shelf again, the girl would have burst into the room.	 The student had not put the book on the shelf before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
175	If the girl had burst into the room again, the athlete could have spread the rumor.	 The girl had not burst into the room before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
176	If the teacher had let the blinds down again, the boy could have cast bronze into a statue.	 The teacher had not let the blinds down before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
177	If the child had hurt others again, the worker could have set the dish on the table.	 The child had not hurt others before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
178	If the doctor had shed tears again, the teacher could have burst into the room.	 The doctor had not shed tears before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
179	If the dancer had slit the envelope again, the woman would have thrust the fork into the cake.	 The dancer had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
180	If the doctor had thrust the fork into the cake again, the kid would have let the blinds down.	 The doctor had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
181	If the man had hurt others again, the boy would have spread the rumor.	 The man had not hurt others before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
182	If the kid had spread the rumor again, the woman would have cast bronze into a statue.	 The kid had not spread the rumor before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
183	If the manager had split the log again, the boy could have bet $100 on the race.	 The manager had not split the log before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
184	If the athlete had set the dish on the table again, the manager would have split the log.	 The athlete had not set the dish on the table before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
185	If the man had hit the ball with the bat again, the girl could have thrust the fork into the cake.	 The man had not hit the ball with the bat before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
186	If the professor had hit the ball with the bat again, the assistant could have hurt others.	 The professor had not hit the ball with the bat before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
187	If the assistant had shut the door again, the athlete could have shed tears.	 The assistant had not shut the door before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
188	If the girl had hit the ball with the bat again, the man could have hurt others.	 The girl had not hit the ball with the bat before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
189	If the dancer had hurt others again, the athlete would have split the log.	 The dancer had not hurt others before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
190	If the kid had bet $100 on the race again, the assistant would have let the blinds down.	 The kid had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
191	If the stranger had split the log again, the man could have thrust the fork into the cake.	 The stranger had not split the log before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
192	If the girl had spread the rumor again, the child could have shut the door.	 The girl had not spread the rumor before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
193	If the director had read the letter again, the athlete would have thrust the fork into the cake.	 The director had not read the letter before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
194	If the professor had hit the ball with the bat again, the singer would have bet $100 on the race.	 The professor had not hit the ball with the bat before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
195	If the assistant had let the blinds down again, the director would have hit the ball with the bat.	 The assistant had not let the blinds down before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
196	If the singer had put the book on the shelf again, the director would have let the blinds down.	 The singer had not put the book on the shelf before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
197	If the assistant had read the letter again, the professor would have thrust the fork into the cake.	 The assistant had not read the letter before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
198	If the teacher had read the letter again, the dancer could have hurt others.	 The teacher had not read the letter before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
199	If the dancer had shut the door again, the stranger would have put the book on the shelf.	 The dancer had not shut the door before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
