	sentence1	sentence2	label	heuristics	example1	example2	split
936	If the woman had kept reading the letter, the manager could have let the blinds down.	 The woman had not been reading the letter.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
937	If the worker had finished betting $100 on the race, the dancer could have let the blinds down.	 The worker had not been betting $100 on the race.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
938	If the singer had quit splitting the log, the girl would have bet $100 on the race.	 The singer had not been splitting the log.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
939	If the dancer had quit bursting into the room, the athlete could have thrust the fork into the cake.	 The dancer had not been bursting into the room.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
940	If the child had gave up shedding tears, the manager could have split the log.	 The child had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
941	If the singer had kept putting the book on the shelf, the worker would have upset the boat.	 The singer had not been putting the book on the shelf.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
942	If the kid had finished thrusting the fork into the cake, the woman would have let the blinds down.	 The kid had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
943	If the student had finished putting the book on the shelf, the teacher would have burst into the room.	 The student had not been putting the book on the shelf.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	test
944	If the girl had gave up thrusting the fork into the cake, the woman could have set the dish on the table.	 The girl had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
945	If the student had quit bursting into the room, the professor could have bet $100 on the race.	 The student had not been bursting into the room.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
946	If the stranger had quit splitting the log, the athlete could have read the letter.	 The stranger had not been splitting the log.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
947	If the worker had continued putting the book on the shelf, the woman would have spread the rumor.	 The worker had not been putting the book on the shelf.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
948	If the athlete had finished setting the dish on the table, the assistant could have upset the boat.	 The athlete had not been setting the dish on the table.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
949	If the woman had quit hitting the ball with the bat, the boy would have slit the envelope.	 The woman had not been hitting the ball with the bat.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
950	If the student had quit bursting into the room, the manager could have put the book on the shelf.	 The student had not been bursting into the room.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
951	If the doctor had kept reading the letter, the kid could have put the book on the shelf.	 The doctor had not been reading the letter.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
952	If the professor had finished hitting the ball with the bat, the manager could have upset the boat.	 The professor had not been hitting the ball with the bat.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
953	If the kid had stopped shutting the door, the manager would have bet $100 on the race.	 The kid had not been shutting the door.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
954	If the stranger had ceased setting the dish on the table, the director could have hit the ball with the bat.	 The stranger had not been setting the dish on the table.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
955	If the worker had finished reading the letter, the stranger would have cast bronze into a statue.	 The worker had not been reading the letter.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
956	If the athlete had kept casting bronze into a statue, the professor would have upset the boat.	 The athlete had not been casting bronze into a statue.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
957	If the doctor had finished spreading the rumor, the man could have bet $100 on the race.	 The doctor had not been spreading the rumor.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
958	If the assistant had gave up setting the dish on the table, the manager would have spread the rumor.	 The assistant had not been setting the dish on the table.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
959	If the student had stopped casting bronze into a statue, the doctor could have shed tears.	 The student had not been casting bronze into a statue.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
960	If the man had ceased shedding tears, the worker would have read the letter.	 The man had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
961	If the boy had finished slitting the envelope, the professor would have let the blinds down.	 The boy had not been slitting the envelope.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
962	If the child had ceased letting the blinds down, the athlete could have shut the door.	 The child had not been letting the blinds down.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
963	If the dancer had quit shedding tears, the professor would have cast bronze into a statue.	 The dancer had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
964	If the athlete had quit shedding tears, the stranger would have put the book on the shelf.	 The athlete had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
965	If the girl had ceased hurting others, the singer could have upset the boat.	 The girl had not been hurting others.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
966	If the kid had ceased shedding tears, the worker would have put the book on the shelf.	 The kid had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
967	If the director had stopped upsetting the boat, the man could have burst into the room.	 The director had not been upsetting the boat.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
968	If the assistant had kept hitting the ball with the bat, the boy could have bet $100 on the race.	 The assistant had not been hitting the ball with the bat.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
969	If the boy had finished setting the dish on the table, the dancer could have shed tears.	 The boy had not been setting the dish on the table.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
970	If the worker had gave up shedding tears, the girl would have put the book on the shelf.	 The worker had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
971	If the girl had stopped upsetting the boat, the assistant could have hit the ball with the bat.	 The girl had not been upsetting the boat.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	test
972	If the girl had ceased splitting the log, the professor could have hurt others.	 The girl had not been splitting the log.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
973	If the kid had gave up thrusting the fork into the cake, the assistant could have upset the boat.	 The kid had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
974	If the dancer had finished slitting the envelope, the doctor could have hit the ball with the bat.	 The dancer had not been slitting the envelope.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	test
975	If the kid had finished spreading the rumor, the athlete could have upset the boat.	 The kid had not been spreading the rumor.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
976	If the student had gave up shedding tears, the child would have bet $100 on the race.	 The student had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
977	If the man had quit reading the letter, the doctor could have shed tears.	 The man had not been reading the letter.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
978	If the dancer had stopped betting $100 on the race, the singer could have let the blinds down.	 The dancer had not been betting $100 on the race.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
979	If the singer had quit shedding tears, the director would have shut the door.	 The singer had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
980	If the student had quit thrusting the fork into the cake, the doctor could have bet $100 on the race.	 The student had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
981	If the athlete had kept hurting others, the director could have put the book on the shelf.	 The athlete had not been hurting others.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
982	If the woman had kept putting the book on the shelf, the athlete would have spread the rumor.	 The woman had not been putting the book on the shelf.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
983	If the child had stopped reading the letter, the woman would have slit the envelope.	 The child had not been reading the letter.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
984	If the manager had finished reading the letter, the child would have shed tears.	 The manager had not been reading the letter.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
985	If the manager had finished betting $100 on the race, the kid would have burst into the room.	 The manager had not been betting $100 on the race.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
986	If the athlete had quit bursting into the room, the child would have split the log.	 The athlete had not been bursting into the room.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
987	If the boy had gave up putting the book on the shelf, the manager could have slit the envelope.	 The boy had not been putting the book on the shelf.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
988	If the man had gave up casting bronze into a statue, the student could have slit the envelope.	 The man had not been casting bronze into a statue.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
989	If the boy had gave up casting bronze into a statue, the director could have hit the ball with the bat.	 The boy had not been casting bronze into a statue.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
990	If the kid had stopped betting $100 on the race, the student could have set the dish on the table.	 The kid had not been betting $100 on the race.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
991	If the boy had gave up putting the book on the shelf, the teacher could have hurt others.	 The boy had not been putting the book on the shelf.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
992	If the professor had continued spreading the rumor, the man could have hit the ball with the bat.	 The professor had not been spreading the rumor.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
993	If the dancer had kept thrusting the fork into the cake, the singer would have read the letter.	 The dancer had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
994	If the manager had continued letting the blinds down, the dancer would have hit the ball with the bat.	 The manager had not been letting the blinds down.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
995	If the dancer had quit upsetting the boat, the woman would have slit the envelope.	 The dancer had not been upsetting the boat.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
996	If the woman had kept putting the book on the shelf, the student would have shed tears.	 The woman had not been putting the book on the shelf.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
997	If the director had continued thrusting the fork into the cake, the stranger would have spread the rumor.	 The director had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
998	If the woman had continued setting the dish on the table, the child could have slit the envelope.	 The woman had not been setting the dish on the table.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
999	If the kid had stopped hitting the ball with the bat, the athlete would have thrust the fork into the cake.	 The kid had not been hitting the ball with the bat.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
