	sentence1	sentence2	label	heuristics	example1	example2	split
1352	If Ben had kicked the dancer, who hurt others, the stranger would have thrust the fork into the cake.	 The dancer did not hurt others.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1353	If Kyle had respected the stranger, who shut the door, the student would have spread the rumor.	 The stranger did not shut the door.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1354	If Jenny had kicked the director, who hurt others, the man would have read the letter.	 The director did not hurt others.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1355	If John had found the girl, who burst into the room, the singer could have shed tears.	 The girl did not burst into the room.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1356	If Mary had beaten the director, who spread the rumor, the manager could have thrust the fork into the cake.	 The director did not spread the rumor.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1357	If Jason had met the girl, who hit the ball with the bat, the dancer could have upset the boat.	 The girl did not hit the ball with the bat.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	test
1358	If Jim had avoided the child, who put the book on the shelf, the woman could have thrust the fork into the cake.	 The child did not put the book on the shelf.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1359	If Ben had beaten the dancer, who upset the boat, the student would have set the dish on the table.	 The dancer did not upset the boat.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1360	If Jenny had kicked the assistant, who set the dish on the table, the stranger could have shed tears.	 The assistant did not set the dish on the table.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1361	If Mary had avoided the dancer, who set the dish on the table, the woman would have split the log.	 The dancer did not set the dish on the table.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1362	If Jim had beaten the doctor, who cast bronze into a statue, the assistant would have split the log.	 The doctor did not cast bronze into a statue.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1363	If Kyle had found the worker, who burst into the room, the professor would have slit the envelope.	 The worker did not burst into the room.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1364	If John had met the professor, who spread the rumor, the worker would have read the letter.	 The professor did not spread the rumor.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1365	If Mary had respected the student, who hurt others, the singer could have upset the boat.	 The student did not hurt others.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1366	If Kyle had beaten the stranger, who shut the door, the boy could have thrust the fork into the cake.	 The stranger did not shut the door.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1367	If Jason had loved the woman, who shut the door, the student would have split the log.	 The woman did not shut the door.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	test
1368	If Steven had loved the singer, who hit the ball with the bat, the teacher could have shed tears.	 The singer did not hit the ball with the bat.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1369	If Tom had met the director, who shed tears, the athlete would have spread the rumor.	 The director did not shed tears.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1370	If Ben had decieved the singer, who shut the door, the athlete would have upset the boat.	 The singer did not shut the door.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1371	If Steven had comforted the man, who upset the boat, the director would have burst into the room.	 The man did not upset the boat.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1372	If Katy had loved the athlete, who cast bronze into a statue, the boy could have shed tears.	 The athlete did not cast bronze into a statue.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1373	If Mary had met the singer, who split the log, the professor could have hit the ball with the bat.	 The singer did not split the log.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1374	If Mary had respected the boy, who put the book on the shelf, the assistant would have set the dish on the table.	 The boy did not put the book on the shelf.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1375	If Katy had seen the girl, who hurt others, the dancer could have let the blinds down.	 The girl did not hurt others.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1376	If Katy had decieved the boy, who hit the ball with the bat, the manager would have slit the envelope.	 The boy did not hit the ball with the bat.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1377	If Jack had comforted the athlete, who hit the ball with the bat, the director would have hurt others.	 The athlete did not hit the ball with the bat.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1378	If Jim had kicked the boy, who shed tears, the girl could have thrust the fork into the cake.	 The boy did not shed tears.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1379	If Bob had comforted the child, who let the blinds down, the singer would have slit the envelope.	 The child did not let the blinds down.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1380	If John had kicked the director, who burst into the room, the woman could have shut the door.	 The director did not burst into the room.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1381	If Kyle had respected the director, who split the log, the stranger could have spread the rumor.	 The director did not split the log.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1382	If Jack had respected the professor, who put the book on the shelf, the child could have shed tears.	 The professor did not put the book on the shelf.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1383	If Jim had avoided the singer, who bet $100 on the race, the kid could have slit the envelope.	 The singer did not bet $100 on the race.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1384	If Tom had kicked the singer, who burst into the room, the woman would have spread the rumor.	 The singer did not burst into the room.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1385	If Jim had respected the athlete, who put the book on the shelf, the manager could have upset the boat.	 The athlete did not put the book on the shelf.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1386	If Mary had kicked the assistant, who cast bronze into a statue, the child could have split the log.	 The assistant did not cast bronze into a statue.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1387	If Jack had respected the child, who let the blinds down, the girl would have shut the door.	 The child did not let the blinds down.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1388	If Bob had chased the doctor, who spread the rumor, the dancer could have cast bronze into a statue.	 The doctor did not spread the rumor.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1389	If Jim had comforted the girl, who set the dish on the table, the singer would have spread the rumor.	 The girl did not set the dish on the table.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1390	If Jim had avoided the woman, who cast bronze into a statue, the child could have put the book on the shelf.	 The woman did not cast bronze into a statue.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1391	If Katy had met the manager, who split the log, the teacher would have put the book on the shelf.	 The manager did not split the log.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1392	If Tom had met the assistant, who split the log, the child would have shut the door.	 The assistant did not split the log.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1393	If Steven had met the student, who thrust the fork into the cake, the boy would have bet $100 on the race.	 The student did not thrust the fork into the cake.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1394	If Tom had kicked the teacher, who hurt others, the woman would have set the dish on the table.	 The teacher did not hurt others.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1395	If Ben had found the teacher, who spread the rumor, the professor could have read the letter.	 The teacher did not spread the rumor.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1396	If Jack had kicked the stranger, who burst into the room, the kid would have put the book on the shelf.	 The stranger did not burst into the room.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1397	If Jim had decieved the worker, who spread the rumor, the student could have cast bronze into a statue.	 The worker did not spread the rumor.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1398	If Kyle had found the stranger, who split the log, the worker could have read the letter.	 The stranger did not split the log.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1399	If Steven had loved the teacher, who hit the ball with the bat, the child could have burst into the room.	 The teacher did not hit the ball with the bat.	contradiction	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
