	sentence1	sentence2	label	heuristics	example1	example2	split
310	If the manager had shut the door happily, the athlete would have spread the rumor.	 The manager did not shut the door.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
311	If the student had put the book on the shelf slowly, the kid could have split the log.	 The student did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
312	If the student had bet $100 on the race quietly, the man could have let the blinds down.	 The student did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
313	If the singer had burst into the room quietly, the assistant could have spread the rumor.	 The singer did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
314	If the man had let the blinds down anxiously, the dancer could have slit the envelope.	 The man did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
315	If the kid had hurt others anxiously, the girl would have slit the envelope.	 The kid did not hurt others.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
316	If the girl had let the blinds down easily, the child would have cast bronze into a statue.	 The girl did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
317	If the athlete had read the letter easily, the singer would have shed tears.	 The athlete did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
318	If the boy had put the book on the shelf happily, the child could have let the blinds down.	 The boy did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
319	If the singer had shed tears quickly, the kid would have let the blinds down.	 The singer did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
320	If the child had cast bronze into a statue quietly, the doctor could have shed tears.	 The child did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
321	If the woman had hurt others slowly, the doctor would have let the blinds down.	 The woman did not hurt others.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
322	If the worker had spread the rumor anxiously, the kid could have shut the door.	 The worker did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
323	If the professor had spread the rumor sadly, the kid would have shut the door.	 The professor did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
324	If the stranger had shed tears easily, the doctor could have spread the rumor.	 The stranger did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
325	If the stranger had read the letter happily, the kid could have shut the door.	 The stranger did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
326	If the kid had slit the envelope calmly, the athlete would have hit the ball with the bat.	 The kid did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
327	If the doctor had hit the ball with the bat slowly, the kid could have set the dish on the table.	 The doctor did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
328	If the worker had shed tears sadly, the kid could have hurt others.	 The worker did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
329	If the manager had thrust the fork into the cake anxiously, the teacher would have bet $100 on the race.	 The manager did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
330	If the doctor had set the dish on the table slowly, the director would have put the book on the shelf.	 The doctor did not set the dish on the table.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
331	If the athlete had spread the rumor slowly, the man would have shut the door.	 The athlete did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
332	If the professor had spread the rumor quietly, the boy could have shut the door.	 The professor did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
333	If the professor had shed tears quickly, the man could have bet $100 on the race.	 The professor did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
334	If the woman had spread the rumor happily, the manager would have set the dish on the table.	 The woman did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
335	If the athlete had shed tears sadly, the doctor would have hit the ball with the bat.	 The athlete did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
336	If the manager had let the blinds down slowly, the singer would have upset the boat.	 The manager did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
337	If the kid had shed tears anxiously, the director could have upset the boat.	 The kid did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
338	If the stranger had bet $100 on the race quickly, the man could have put the book on the shelf.	 The stranger did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
339	If the doctor had shed tears slowly, the man could have read the letter.	 The doctor did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
340	If the child had set the dish on the table slowly, the man would have slit the envelope.	 The child did not set the dish on the table.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
341	If the athlete had burst into the room easily, the assistant could have spread the rumor.	 The athlete did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
342	If the assistant had hit the ball with the bat anxiously, the worker would have shut the door.	 The assistant did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
343	If the director had let the blinds down anxiously, the student would have read the letter.	 The director did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
344	If the child had hit the ball with the bat quietly, the athlete could have let the blinds down.	 The child did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
345	If the student had read the letter happily, the manager would have upset the boat.	 The student did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
346	If the stranger had hurt others happily, the child would have put the book on the shelf.	 The stranger did not hurt others.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
347	If the student had shed tears slowly, the stranger could have thrust the fork into the cake.	 The student did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
348	If the student had burst into the room easily, the girl could have split the log.	 The student did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
349	If the athlete had let the blinds down easily, the kid would have set the dish on the table.	 The athlete did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
350	If the man had upset the boat quickly, the child could have cast bronze into a statue.	 The man did not upset the boat.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
351	If the athlete had bet $100 on the race calmly, the student could have set the dish on the table.	 The athlete did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
352	If the woman had cast bronze into a statue slowly, the child would have let the blinds down.	 The woman did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
353	If the singer had split the log quickly, the boy would have shed tears.	 The singer did not split the log.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
354	If the worker had let the blinds down sadly, the boy could have bet $100 on the race.	 The worker did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
355	If the kid had bet $100 on the race calmly, the man could have hit the ball with the bat.	 The kid did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
356	If the boy had bet $100 on the race happily, the girl could have cast bronze into a statue.	 The boy did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
357	If the doctor had put the book on the shelf easily, the worker could have split the log.	 The doctor did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
358	If the man had hit the ball with the bat sadly, the assistant could have split the log.	 The man did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
359	If the manager had cast bronze into a statue anxiously, the assistant would have slit the envelope.	 The manager did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
360	If the dancer had burst into the room anxiously, the worker would have cast bronze into a statue.	 The dancer did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
361	If the woman had shed tears quietly, the boy would have thrust the fork into the cake.	 The woman did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
362	If the girl had burst into the room happily, the worker could have read the letter.	 The girl did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
363	If the man had cast bronze into a statue anxiously, the director would have shed tears.	 The man did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
364	If the doctor had shed tears quickly, the stranger could have hurt others.	 The doctor did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
365	If the teacher had read the letter angrily, the manager would have hurt others.	 The teacher did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
366	If the child had thrust the fork into the cake angrily, the teacher would have let the blinds down.	 The child did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
367	If the teacher had read the letter angrily, the athlete could have burst into the room.	 The teacher did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
368	If the athlete had thrust the fork into the cake quickly, the worker could have hurt others.	 The athlete did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
369	If the woman had thrust the fork into the cake happily, the worker would have split the log.	 The woman did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
370	If the kid had let the blinds down quickly, the girl would have cast bronze into a statue.	 The kid did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
371	If the assistant had read the letter quickly, the man could have hurt others.	 The assistant did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
372	If the doctor had cast bronze into a statue anxiously, the professor would have hit the ball with the bat.	 The doctor did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
373	If the worker had thrust the fork into the cake happily, the director could have let the blinds down.	 The worker did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
374	If the teacher had let the blinds down happily, the kid could have burst into the room.	 The teacher did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
375	If the athlete had cast bronze into a statue calmly, the assistant would have bet $100 on the race.	 The athlete did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
376	If the teacher had shut the door angrily, the assistant could have shed tears.	 The teacher did not shut the door.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
377	If the stranger had bet $100 on the race happily, the woman would have upset the boat.	 The stranger did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
378	If the singer had cast bronze into a statue quickly, the woman would have set the dish on the table.	 The singer did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
379	If the girl had shed tears sadly, the woman could have put the book on the shelf.	 The girl did not shed tears.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
380	If the assistant had put the book on the shelf calmly, the singer could have upset the boat.	 The assistant did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
381	If the kid had slit the envelope calmly, the girl could have put the book on the shelf.	 The kid did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
382	If the man had shut the door quickly, the assistant could have shed tears.	 The man did not shut the door.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
383	If the worker had burst into the room anxiously, the child would have thrust the fork into the cake.	 The worker did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
384	If the boy had cast bronze into a statue calmly, the girl could have shut the door.	 The boy did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
385	If the man had slit the envelope slowly, the kid would have hurt others.	 The man did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
386	If the singer had let the blinds down quietly, the worker would have thrust the fork into the cake.	 The singer did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
387	If the professor had let the blinds down anxiously, the assistant could have set the dish on the table.	 The professor did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
388	If the student had hurt others quietly, the professor would have set the dish on the table.	 The student did not hurt others.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
389	If the director had burst into the room calmly, the woman would have slit the envelope.	 The director did not burst into the room.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
390	If the director had slit the envelope angrily, the kid would have shut the door.	 The director did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
391	If the kid had put the book on the shelf anxiously, the student would have upset the boat.	 The kid did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
392	If the woman had hurt others easily, the director would have upset the boat.	 The woman did not hurt others.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
393	If the girl had set the dish on the table sadly, the singer could have shed tears.	 The girl did not set the dish on the table.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
394	If the kid had read the letter quietly, the assistant could have let the blinds down.	 The kid did not read the letter.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
395	If the professor had bet $100 on the race sadly, the boy could have spread the rumor.	 The professor did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
396	If the boy had split the log easily, the stranger could have read the letter.	 The boy did not split the log.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
397	If the student had cast bronze into a statue anxiously, the doctor would have shed tears.	 The student did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
398	If the manager had shut the door slowly, the stranger would have cast bronze into a statue.	 The manager did not shut the door.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
399	If the worker had put the book on the shelf sadly, the kid would have burst into the room.	 The worker did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree slowly comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
400	If the woman had slit the envelope before putting the book on the shelf, the director would have set the dish on the table.	 The woman put the book on the shelf.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
401	If the director had let the blinds down after setting the dish on the table, the manager would have split the log.	 The director set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	test
402	If the student had hit the ball with the bat after setting the dish on the table, the kid would have spread the rumor.	 The student set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
403	If the girl had hurt others when spreading the rumor, the boy could have bet $100 on the race.	 The girl spread the rumor.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
404	If the kid had hurt others after upsetting the boat, the student would have let the blinds down.	 The kid upset the boat.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
405	If the dancer had upset the boat before setting the dish on the table, the director would have split the log.	 The dancer set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
406	If the stranger had split the log after betting $100 on the race, the child could have spread the rumor.	 The stranger bet $100 on the race.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
407	If the boy had bet $100 on the race when hurting others, the director could have read the letter.	 The boy hurt others.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
408	If the man had let the blinds down when betting $100 on the race, the manager would have cast bronze into a statue.	 The man bet $100 on the race.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
409	If the woman had shut the door after reading the letter, the assistant could have split the log.	 The woman read the letter.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
410	If the kid had hit the ball with the bat after spreading the rumor, the singer would have shut the door.	 The kid spread the rumor.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
411	If the student had bet $100 on the race before shedding tears, the teacher could have hit the ball with the bat.	 The student shed tears.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
412	If the child had read the letter before shedding tears, the boy would have split the log.	 The child shed tears.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
413	If the man had put the book on the shelf when betting $100 on the race, the director would have hurt others.	 The man bet $100 on the race.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
414	If the woman had shut the door when setting the dish on the table, the athlete would have slit the envelope.	 The woman set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
415	If the student had bet $100 on the race after putting the book on the shelf, the assistant could have slit the envelope.	 The student put the book on the shelf.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
416	If the boy had upset the boat before putting the book on the shelf, the kid would have hurt others.	 The boy put the book on the shelf.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
417	If the dancer had bet $100 on the race after reading the letter, the student would have set the dish on the table.	 The dancer read the letter.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
418	If the assistant had burst into the room after reading the letter, the stranger would have slit the envelope.	 The assistant read the letter.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
419	If the student had shed tears after reading the letter, the director could have bet $100 on the race.	 The student read the letter.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
420	If the woman had cast bronze into a statue after upsetting the boat, the student could have let the blinds down.	 The woman upset the boat.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
421	If the manager had upset the boat while reading the letter, the man could have thrust the fork into the cake.	 The manager read the letter.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
422	If the woman had hit the ball with the bat before shedding tears, the dancer could have thrust the fork into the cake.	 The woman shed tears.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
423	If the director had let the blinds down when betting $100 on the race, the manager could have shed tears.	 The director bet $100 on the race.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
424	If the doctor had bet $100 on the race while upsetting the boat, the stranger would have read the letter.	 The doctor upset the boat.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
425	If the athlete had let the blinds down while spreading the rumor, the woman could have thrust the fork into the cake.	 The athlete spread the rumor.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
426	If the boy had cast bronze into a statue after putting the book on the shelf, the dancer could have shut the door.	 The boy put the book on the shelf.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
427	If the kid had hit the ball with the bat when spreading the rumor, the dancer could have let the blinds down.	 The kid spread the rumor.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
428	If the director had thrust the fork into the cake when betting $100 on the race, the dancer would have spread the rumor.	 The director bet $100 on the race.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
429	If the teacher had upset the boat after slitting the envelope, the dancer would have cast bronze into a statue.	 The teacher slit the envelope.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
430	If the student had hurt others before setting the dish on the table, the manager could have thrust the fork into the cake.	 The student set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
431	If the doctor had slit the envelope while hitting the ball with the bat, the boy would have put the book on the shelf.	 The doctor hit the ball with the bat.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	test
432	If the woman had shed tears after spreading the rumor, the student would have let the blinds down.	 The woman spread the rumor.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
433	If the boy had read the letter when setting the dish on the table, the worker could have slit the envelope.	 The boy set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
434	If the stranger had bet $100 on the race while setting the dish on the table, the dancer would have burst into the room.	 The stranger set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
435	If the worker had slit the envelope while thrusting the fork into the cake, the student would have let the blinds down.	 The worker thrust the fork into the cake.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
436	If the manager had shed tears after betting $100 on the race, the doctor would have split the log.	 The manager bet $100 on the race.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
437	If the man had thrust the fork into the cake while shedding tears, the assistant would have set the dish on the table.	 The man shed tears.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
438	If the boy had upset the boat before hitting the ball with the bat, the woman could have read the letter.	 The boy hit the ball with the bat.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
439	If the stranger had shut the door while hurting others, the man would have split the log.	 The stranger hurt others.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
440	If the assistant had cast bronze into a statue after upsetting the boat, the stranger would have shed tears.	 The assistant upset the boat.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
441	If the girl had hit the ball with the bat when spreading the rumor, the director would have put the book on the shelf.	 The girl spread the rumor.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
442	If the professor had shut the door before letting the blinds down, the man could have put the book on the shelf.	 The professor let the blinds down.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
443	If the boy had put the book on the shelf while setting the dish on the table, the woman would have read the letter.	 The boy set the dish on the table.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
444	If the professor had upset the boat when shutting the door, the boy would have bet $100 on the race.	 The professor shut the door.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
445	If the boy had upset the boat when hitting the ball with the bat, the director could have bet $100 on the race.	 The boy hit the ball with the bat.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
446	If the girl had hurt others before upsetting the boat, the child would have cast bronze into a statue.	 The girl upset the boat.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
447	If the director had let the blinds down after shutting the door, the manager could have read the letter.	 The director shut the door.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
448	If the girl had shed tears when reading the letter, the athlete could have spread the rumor.	 The girl read the letter.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
449	If the girl had upset the boat while splitting the log, the athlete would have let the blinds down.	 The girl split the log.	entailment	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor cut the tree.	train
