	sentence1	sentence2	label	heuristics	example1	example2	split
533	If the kid had hit the ball with the bat before spreading the rumor, the worker would have upset the boat.	 The kid did not spread the rumor.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
534	If the manager had hurt others while splitting the log, the singer would have bet $100 on the race.	 The manager did not split the log.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
535	If the child had upset the boat before spreading the rumor, the woman would have burst into the room.	 The child did not spread the rumor.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
536	If the professor had let the blinds down after splitting the log, the student would have shut the door.	 The professor did not split the log.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
537	If the kid had thrust the fork into the cake while shutting the door, the teacher could have slit the envelope.	 The kid did not shut the door.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
538	If the doctor had thrust the fork into the cake after casting bronze into a statue, the dancer would have put the book on the shelf.	 The doctor did not cast bronze into a statue.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
539	If the professor had hurt others while casting bronze into a statue, the boy could have read the letter.	 The professor did not cast bronze into a statue.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
540	If the manager had cast bronze into a statue before hurting others, the boy would have upset the boat.	 The manager did not hurt others.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
541	If the stranger had read the letter while hitting the ball with the bat, the teacher would have slit the envelope.	 The stranger did not hit the ball with the bat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
542	If the woman had put the book on the shelf before shedding tears, the kid would have slit the envelope.	 The woman did not shed tears.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
543	If the student had thrust the fork into the cake while hurting others, the dancer would have let the blinds down.	 The student did not hurt others.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
544	If the professor had let the blinds down when bursting into the room, the worker would have slit the envelope.	 The professor did not burst into the room.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
545	If the dancer had set the dish on the table when upsetting the boat, the man would have shut the door.	 The dancer did not upset the boat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
546	If the boy had let the blinds down when slitting the envelope, the man would have put the book on the shelf.	 The boy did not slit the envelope.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
547	If the doctor had upset the boat when slitting the envelope, the singer could have hurt others.	 The doctor did not slit the envelope.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
548	If the manager had shed tears while slitting the envelope, the professor would have shut the door.	 The manager did not slit the envelope.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
549	If the professor had split the log after putting the book on the shelf, the man could have spread the rumor.	 The professor did not put the book on the shelf.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
550	If the boy had burst into the room after hitting the ball with the bat, the teacher could have split the log.	 The boy did not hit the ball with the bat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
551	If the doctor had let the blinds down when slitting the envelope, the manager would have put the book on the shelf.	 The doctor did not slit the envelope.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
552	If the worker had burst into the room before putting the book on the shelf, the athlete could have set the dish on the table.	 The worker did not put the book on the shelf.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
553	If the student had slit the envelope after thrusting the fork into the cake, the girl could have let the blinds down.	 The student did not thrust the fork into the cake.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
554	If the doctor had hurt others after hitting the ball with the bat, the stranger could have put the book on the shelf.	 The doctor did not hit the ball with the bat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
555	If the kid had upset the boat when hitting the ball with the bat, the stranger would have put the book on the shelf.	 The kid did not hit the ball with the bat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
556	If the teacher had split the log while putting the book on the shelf, the manager would have shed tears.	 The teacher did not put the book on the shelf.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
557	If the worker had thrust the fork into the cake while bursting into the room, the child could have let the blinds down.	 The worker did not burst into the room.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
558	If the dancer had shut the door while casting bronze into a statue, the boy could have bet $100 on the race.	 The dancer did not cast bronze into a statue.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
559	If the singer had spread the rumor after hurting others, the dancer could have cast bronze into a statue.	 The singer did not hurt others.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
560	If the stranger had cast bronze into a statue while upsetting the boat, the singer would have split the log.	 The stranger did not upset the boat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
561	If the woman had read the letter when setting the dish on the table, the man could have cast bronze into a statue.	 The woman did not set the dish on the table.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
562	If the man had split the log while upsetting the boat, the assistant would have shed tears.	 The man did not upset the boat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
563	If the athlete had put the book on the shelf before letting the blinds down, the singer would have cast bronze into a statue.	 The athlete did not let the blinds down.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
564	If the manager had put the book on the shelf before reading the letter, the doctor could have cast bronze into a statue.	 The manager did not read the letter.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
565	If the student had split the log while casting bronze into a statue, the kid would have thrust the fork into the cake.	 The student did not cast bronze into a statue.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
566	If the director had shed tears when hurting others, the teacher could have read the letter.	 The director did not hurt others.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
567	If the boy had shed tears when shutting the door, the child could have cast bronze into a statue.	 The boy did not shut the door.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
568	If the athlete had shut the door before bursting into the room, the dancer would have cast bronze into a statue.	 The athlete did not burst into the room.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
569	If the director had thrust the fork into the cake while hitting the ball with the bat, the teacher would have spread the rumor.	 The director did not hit the ball with the bat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
570	If the girl had hurt others after shutting the door, the dancer could have shed tears.	 The girl did not shut the door.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
571	If the man had shed tears when casting bronze into a statue, the professor would have slit the envelope.	 The man did not cast bronze into a statue.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
572	If the boy had upset the boat while putting the book on the shelf, the assistant could have hurt others.	 The boy did not put the book on the shelf.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
573	If the student had thrust the fork into the cake when slitting the envelope, the manager would have bet $100 on the race.	 The student did not slit the envelope.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
574	If the assistant had read the letter when setting the dish on the table, the dancer would have put the book on the shelf.	 The assistant did not set the dish on the table.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
575	If the man had hit the ball with the bat when betting $100 on the race, the doctor would have upset the boat.	 The man did not bet $100 on the race.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
576	If the boy had set the dish on the table before upsetting the boat, the singer would have burst into the room.	 The boy did not upset the boat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
577	If the doctor had set the dish on the table after putting the book on the shelf, the professor could have thrust the fork into the cake.	 The doctor did not put the book on the shelf.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
578	If the manager had shed tears after hitting the ball with the bat, the kid could have split the log.	 The manager did not hit the ball with the bat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
579	If the child had thrust the fork into the cake when casting bronze into a statue, the dancer could have hit the ball with the bat.	 The child did not cast bronze into a statue.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
580	If the worker had split the log when slitting the envelope, the dancer would have shed tears.	 The worker did not slit the envelope.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
581	If the child had burst into the room before letting the blinds down, the professor would have put the book on the shelf.	 The child did not let the blinds down.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
582	If the professor had shut the door while letting the blinds down, the teacher could have put the book on the shelf.	 The professor did not let the blinds down.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	test
583	If the singer had thrust the fork into the cake when spreading the rumor, the woman would have slit the envelope.	 The singer did not spread the rumor.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
584	If the woman had shut the door after shedding tears, the worker could have spread the rumor.	 The woman did not shed tears.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
585	If the student had put the book on the shelf after letting the blinds down, the singer would have hurt others.	 The student did not let the blinds down.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
586	If the doctor had put the book on the shelf before betting $100 on the race, the boy would have shed tears.	 The doctor did not bet $100 on the race.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
587	If the stranger had slit the envelope when shutting the door, the doctor could have shed tears.	 The stranger did not shut the door.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
588	If the worker had hurt others while bursting into the room, the kid would have split the log.	 The worker did not burst into the room.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
589	If the assistant had read the letter after splitting the log, the athlete would have shut the door.	 The assistant did not split the log.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
590	If the woman had slit the envelope while hurting others, the doctor could have thrust the fork into the cake.	 The woman did not hurt others.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
591	If the woman had let the blinds down after hitting the ball with the bat, the doctor would have shut the door.	 The woman did not hit the ball with the bat.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
592	If the boy had upset the boat after reading the letter, the student could have hurt others.	 The boy did not read the letter.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
593	If the boy had shut the door while shedding tears, the director could have cast bronze into a statue.	 The boy did not shed tears.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
594	If the teacher had bet $100 on the race after casting bronze into a statue, the student could have shut the door.	 The teacher did not cast bronze into a statue.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
595	If the assistant had burst into the room after setting the dish on the table, the director could have upset the boat.	 The assistant did not set the dish on the table.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
596	If the man had slit the envelope before splitting the log, the woman would have let the blinds down.	 The man did not split the log.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
597	If the boy had hit the ball with the bat when setting the dish on the table, the worker could have spread the rumor.	 The boy did not set the dish on the table.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
598	If the teacher had hurt others when betting $100 on the race, the doctor would have set the dish on the table.	 The teacher did not bet $100 on the race.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
599	If the woman had set the dish on the table while shedding tears, the singer would have split the log.	 The woman did not shed tears.	contradiction	 -	 If the doctor burst into the room beofore cutting the tree comma the singer could have spread the rumor.	 The doctor did cut the tree.	train
