	sentence1	sentence2	label	heuristics	example1	example2	split
739	If the stranger had upset the boat more seriously than the manager, the singer would have cast bronze into a statue.	 The stranger did not upset the boat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	test
740	If the dancer had set the dish on the table more seriously than the teacher, the child would have split the log.	 The dancer did not set the dish on the table.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
741	If the woman had hit the ball with the bat earlier than the worker, the girl would have shed tears.	 The woman did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
742	If the teacher had shed tears more seriously than the worker, the dancer could have put the book on the shelf.	 The teacher did not shed tears.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
743	If the teacher had shed tears earlier than the boy, the stranger could have read the letter.	 The teacher did not shed tears.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
744	If the director had bet $100 on the race better than the girl, the doctor would have burst into the room.	 The director did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
745	If the stranger had hit the ball with the bat more seriously than the manager, the girl could have thrust the fork into the cake.	 The stranger did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
746	If the child had read the letter earlier than the boy, the kid could have spread the rumor.	 The child did not read the letter.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
747	If the student had burst into the room better than the assistant, the kid would have bet $100 on the race.	 The student did not burst into the room.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
748	If the man had put the book on the shelf better than the woman, the singer could have spread the rumor.	 The man did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
749	If the boy had burst into the room better than the dancer, the student would have shut the door.	 The boy did not burst into the room.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
750	If the professor had slit the envelope worse than the stranger, the student could have bet $100 on the race.	 The professor did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
751	If the teacher had spread the rumor worse than the worker, the professor would have slit the envelope.	 The teacher did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
752	If the manager had thrust the fork into the cake earlier than the director, the singer could have hit the ball with the bat.	 The manager did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
753	If the student had split the log worse than the kid, the singer would have bet $100 on the race.	 The student did not split the log.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
754	If the assistant had let the blinds down more seriously than the stranger, the athlete could have upset the boat.	 The assistant did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
755	If the stranger had hit the ball with the bat better than the manager, the assistant would have let the blinds down.	 The stranger did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
756	If the singer had put the book on the shelf more seriously than the professor, the assistant could have shed tears.	 The singer did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
757	If the professor had upset the boat earlier than the student, the worker would have read the letter.	 The professor did not upset the boat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
758	If the woman had bet $100 on the race worse than the doctor, the boy could have burst into the room.	 The woman did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
759	If the professor had upset the boat more seriously than the dancer, the worker could have shut the door.	 The professor did not upset the boat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
760	If the man had spread the rumor earlier than the singer, the assistant could have shut the door.	 The man did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
761	If the girl had thrust the fork into the cake earlier than the dancer, the singer could have upset the boat.	 The girl did not thrust the fork into the cake.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
762	If the manager had slit the envelope better than the teacher, the man would have upset the boat.	 The manager did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
763	If the teacher had shed tears earlier than the singer, the director would have set the dish on the table.	 The teacher did not shed tears.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
764	If the woman had slit the envelope worse than the student, the doctor could have split the log.	 The woman did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
765	If the manager had slit the envelope earlier than the child, the teacher could have cast bronze into a statue.	 The manager did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
766	If the kid had cast bronze into a statue earlier than the student, the manager could have read the letter.	 The kid did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
767	If the student had burst into the room better than the boy, the worker could have split the log.	 The student did not burst into the room.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
768	If the dancer had burst into the room worse than the athlete, the boy could have shut the door.	 The dancer did not burst into the room.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
769	If the worker had put the book on the shelf better than the director, the girl would have read the letter.	 The worker did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
770	If the boy had shed tears worse than the professor, the doctor could have put the book on the shelf.	 The boy did not shed tears.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
771	If the athlete had spread the rumor more seriously than the doctor, the professor would have shed tears.	 The athlete did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	test
772	If the man had hit the ball with the bat more seriously than the assistant, the student could have burst into the room.	 The man did not hit the ball with the bat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
773	If the teacher had shut the door more seriously than the student, the doctor would have bet $100 on the race.	 The teacher did not shut the door.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
774	If the manager had hurt others worse than the student, the child could have let the blinds down.	 The manager did not hurt others.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
775	If the manager had put the book on the shelf earlier than the director, the athlete would have hit the ball with the bat.	 The manager did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
776	If the professor had set the dish on the table more seriously than the boy, the worker could have read the letter.	 The professor did not set the dish on the table.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
777	If the worker had hurt others earlier than the man, the child would have thrust the fork into the cake.	 The worker did not hurt others.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
778	If the athlete had split the log worse than the boy, the girl could have put the book on the shelf.	 The athlete did not split the log.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
779	If the director had bet $100 on the race worse than the stranger, the manager would have spread the rumor.	 The director did not bet $100 on the race.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	test
780	If the girl had shut the door better than the man, the athlete would have put the book on the shelf.	 The girl did not shut the door.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
781	If the student had hurt others better than the doctor, the child could have spread the rumor.	 The student did not hurt others.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
782	If the man had slit the envelope earlier than the child, the boy could have shed tears.	 The man did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	test
783	If the director had upset the boat worse than the student, the manager could have bet $100 on the race.	 The director did not upset the boat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
784	If the man had put the book on the shelf more seriously than the professor, the dancer would have shed tears.	 The man did not put the book on the shelf.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
785	If the dancer had cast bronze into a statue worse than the professor, the assistant could have upset the boat.	 The dancer did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
786	If the student had slit the envelope earlier than the girl, the manager would have bet $100 on the race.	 The student did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
787	If the worker had split the log worse than the teacher, the student would have shed tears.	 The worker did not split the log.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
788	If the man had upset the boat more seriously than the child, the assistant would have cast bronze into a statue.	 The man did not upset the boat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
789	If the dancer had let the blinds down worse than the child, the woman could have shed tears.	 The dancer did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
790	If the assistant had cast bronze into a statue more seriously than the man, the athlete would have thrust the fork into the cake.	 The assistant did not cast bronze into a statue.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
791	If the professor had upset the boat more seriously than the dancer, the kid could have bet $100 on the race.	 The professor did not upset the boat.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
792	If the woman had set the dish on the table worse than the girl, the manager could have upset the boat.	 The woman did not set the dish on the table.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
793	If the assistant had spread the rumor earlier than the kid, the child would have hit the ball with the bat.	 The assistant did not spread the rumor.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
794	If the woman had slit the envelope worse than the student, the director could have thrust the fork into the cake.	 The woman did not slit the envelope.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
795	If the manager had shed tears earlier than the assistant, the dancer could have upset the boat.	 The manager did not shed tears.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
796	If the doctor had shut the door worse than the dancer, the singer could have thrust the fork into the cake.	 The doctor did not shut the door.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
797	If the kid had split the log worse than the boy, the girl could have shed tears.	 The kid did not split the log.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
798	If the man had shut the door earlier than the woman, the child would have cast bronze into a statue.	 The man did not shut the door.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
799	If the dancer had let the blinds down better than the professor, the athlete could have slit the envelope.	 The dancer did not let the blinds down.	contradiction	 -	 If the doctor had cut the tree better than the artist comma the singer could have spread the rumor.	 The doctor did not cut the tree	train
