	sentence1	sentence2	label	heuristics	example1	example2	split
985	Did the director continue bursting into the room?	 The director had not been bursting into the room.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
986	Did the stranger keep hurting others?	 The stranger had not been hurting others.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
987	Did the girl keep bursting into the room?	 The girl had not been bursting into the room.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
988	Did the director finish hurting others?	 The director had not been hurting others.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
989	Did the boy give up reading the letter?	 The boy had not been reading the letter.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
990	Did the kid give up shedding tears?	 The kid had not been shedding tears.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
991	Did the stranger cease bursting into the room?	 The stranger had not been bursting into the room.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
992	Did the singer stop splitting the log?	 The singer had not been splitting the log.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
993	Did the athlete cease slitting the envelope?	 The athlete had not been slitting the envelope.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
994	Did the assistant continue spreading the rumor?	 The assistant had not been spreading the rumor.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
995	Did the girl quit splitting the log?	 The girl had not been splitting the log.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
996	Did the woman keep thrusting the fork into the cake?	 The woman had not been thrusting the fork into the cake.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
997	Did the woman stop setting the dish on the table?	 The woman had not been setting the dish on the table.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
998	Did the kid give up bursting into the room?	 The kid had not been bursting into the room.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	train
999	Did the stranger continue hurting others?	 The stranger had not been hurting others.	contradiction	 -	 Did the doctor stop cutting the tree?	 The doctor had not been cutting the tree	test
